Order_ID,Order_Date,Customer_ID,Product,Category,Region,Quantity,Unit_Price,Discount,Revenue,Cost,Profit
ORD-2026-1460,2026-01-22,CUST-264,Smartphone,Electronics,South,2,750.02,0.0,1500.05,1080.04,420.01
ORD-2026-1461,2026-04-27,CUST-231,Wireless Headphones,Electronics,North,4,487.95,0.35,1268.67,1405.3,-136.63
ORD-2026-1462,2026-05-15,CUST-123,Desk Lamp,Furniture,South,3,342.74,0.0,1028.23,668.35,359.88
ORD-2026-1463,2026-04-16,CUST-207,Binder Clip Pack,Office Supplies,West,9,21.02,0.0,189.2,122.98,66.22
ORD-2026-1464,2026-06-23,CUST-213,Pen Set,Office Supplies,South,11,24.28,0.0,267.13,173.63,93.5
ORD-2026-1465,2026-03-09,CUST-296,Ergonomic Chair,Furniture,South,2,244.24,0.0,488.49,317.52,170.97
ORD-2026-1466,2026-02-21,CUST-105,Smartwatch,Electronics,West,4,495.04,0.05,1881.16,1425.72,455.44
ORD-2026-1467,2026-06-06,CUST-105,Laptop,Electronics,North,1,482.14,0.25,361.61,347.14,14.47
ORD-2026-1468,2026-02-10,CUST-231,Wireless Headphones,Electronics,East,3,812.79,0.1,2194.53,1755.63,438.9
ORD-2026-1469,2026-06-23,CUST-249,Smartphone,Electronics,East,3,349.85,0.35,682.21,755.68,-73.47
ORD-2026-1470,2026-01-03,CUST-186,Binder Clip Pack,Office Supplies,South,10,49.01,0.0,490.09,318.56,171.53
ORD-2026-1471,2026-06-24,CUST-224,Standing Desk,Furniture,North,3,427.26,0.0,1281.77,833.15,448.62
ORD-2026-1472,2026-01-08,CUST-211,Wireless Headphones,Electronics,South,1,883.55,0.0,883.55,636.16,247.39
ORD-2026-1473,2026-06-10,CUST-226,Standing Desk,Furniture,West,2,111.13,0.0,222.25,144.46,77.79
ORD-2026-1474,2026-04-05,CUST-110,Laptop,Electronics,North,2,343.17,0.15,583.39,494.16,89.23
ORD-2026-1475,2026-06-28,CUST-141,Pen Set,Office Supplies,West,3,16.77,0.05,47.8,32.71,15.09
ORD-2026-1476,2026-01-14,CUST-286,Binder Clip Pack,Office Supplies,North,3,38.7,0.05,110.29,75.46,34.83
ORD-2026-1477,2026-04-10,CUST-175,Standing Desk,Furniture,East,3,196.07,0.0,588.21,382.34,205.87
ORD-2026-1478,2026-06-24,CUST-178,Smartwatch,Electronics,West,3,479.99,0.25,1079.99,1036.79,43.2
ORD-2026-1479,2026-04-05,CUST-142,Wireless Headphones,Electronics,North,4,459.65,0.25,1378.94,1323.78,55.16
ORD-2026-1480,2026-04-24,CUST-135,Notebook,Office Supplies,South,9,22.97,0.05,196.38,134.37,62.01
ORD-2026-1481,2026-05-06,CUST-170,Ergonomic Chair,Furniture,East,3,186.31,0.0,558.93,363.3,195.63
ORD-2026-1482,2026-03-23,CUST-279,Smartwatch,Electronics,East,4,732.02,0.05,2781.69,2108.22,673.47
ORD-2026-1483,2026-04-23,CUST-124,Laptop,Electronics,North,4,317.43,0.25,952.3,914.21,38.09
ORD-2026-1484,2026-04-16,CUST-199,Smartwatch,Electronics,South,2,205.37,0.15,349.13,295.73,53.4
ORD-2026-1485,2026-06-12,CUST-199,Bookshelf,Furniture,East,2,151.57,0.15,257.67,197.04,60.63
ORD-2026-1486,2026-01-09,CUST-169,Desk Organizer,Office Supplies,South,4,16.11,0.0,64.42,41.87,22.55
ORD-2026-1487,2026-02-20,CUST-104,Binder Clip Pack,Office Supplies,West,5,43.65,0.0,218.27,141.88,76.39
ORD-2026-1488,2026-06-21,CUST-133,Laptop,Electronics,South,4,176.81,0.15,601.15,509.21,91.94
ORD-2026-1489,2026-06-10,CUST-258,Smartphone,Electronics,North,3,771.4,0.15,1967.08,1666.23,300.85
ORD-2026-1490,2026-03-24,CUST-165,Ergonomic Chair,Furniture,South,3,316.02,0.0,948.07,616.25,331.82
ORD-2026-1491,2026-04-22,CUST-115,Standing Desk,Furniture,South,1,202.21,0.1,181.99,131.44,50.55
ORD-2026-1492,2026-02-19,CUST-103,Smartphone,Electronics,South,3,373.15,0.0,1119.45,806.0,313.45
ORD-2026-1493,2026-02-03,CUST-164,Bookshelf,Furniture,West,1,94.85,0.0,94.85,61.65,33.2
ORD-2026-1494,2026-03-25,CUST-139,Ergonomic Chair,Furniture,East,3,173.62,0.0,520.86,338.56,182.3
ORD-2026-1495,2026-03-05,CUST-281,Wireless Headphones,Electronics,West,2,409.46,0.05,777.98,589.63,188.35
ORD-2026-1496,2026-04-16,CUST-195,Desk Lamp,Furniture,North,2,80.5,0.0,161.0,104.65,56.35
ORD-2026-1497,2026-01-14,CUST-146,Smartwatch,Electronics,West,1,409.06,0.05,388.61,294.52,94.09
ORD-2026-1498,2026-06-25,CUST-140,Smartwatch,Electronics,North,2,203.04,0.15,345.16,292.37,52.79
ORD-2026-1499,2026-06-27,CUST-189,Desk Organizer,Office Supplies,South,9,56.44,0.0,507.99,330.19,177.8
ORD-2026-1500,2026-05-06,CUST-278,Smartwatch,Electronics,West,4,675.36,0.35,1755.94,1945.04,-189.1
ORD-2026-1501,2026-04-07,CUST-128,Desk Lamp,Furniture,South,1,314.36,0.15,267.21,204.33,62.88
ORD-2026-1502,2026-02-25,CUST-209,Notebook,Office Supplies,East,9,38.2,0.0,343.76,223.44,120.32
ORD-2026-1503,2026-05-27,CUST-297,Laptop,Electronics,North,2,647.94,0.25,971.9,933.03,38.87
ORD-2026-1504,2026-05-04,CUST-195,Desk Lamp,Furniture,East,1,370.36,0.15,314.81,240.73,74.08
ORD-2026-1505,2026-01-30,CUST-222,Desk Lamp,Furniture,East,3,295.04,0.0,885.13,575.33,309.8
ORD-2026-1506,2026-06-13,CUST-186,Smartphone,Electronics,East,4,538.71,0.25,1616.14,1551.5,64.64
ORD-2026-1507,2026-05-29,CUST-143,Bookshelf,Furniture,North,1,380.97,0.15,323.82,247.63,76.19
ORD-2026-1508,2026-06-20,CUST-142,Ergonomic Chair,Furniture,West,3,318.61,0.0,955.84,621.3,334.54
ORD-2026-1509,2026-05-11,CUST-134,Wireless Headphones,Electronics,South,5,486.66,0.35,1581.64,1751.97,-170.33
ORD-2026-1510,2026-04-21,CUST-168,Notebook,Office Supplies,North,7,37.44,0.0,262.11,170.37,91.74
ORD-2026-1511,2026-03-17,CUST-174,Smartphone,Electronics,South,4,534.04,0.0,2136.15,1538.03,598.12
ORD-2026-1512,2026-06-17,CUST-119,Pen Set,Office Supplies,South,11,36.59,0.0,402.53,261.64,140.89
ORD-2026-1513,2026-06-05,CUST-256,Ergonomic Chair,Furniture,South,1,256.29,0.0,256.29,166.59,89.7
ORD-2026-1514,2026-01-09,CUST-296,Desk Organizer,Office Supplies,South,4,16.66,0.0,66.64,43.32,23.32
ORD-2026-1515,2026-01-05,CUST-118,Desk Lamp,Furniture,East,3,175.0,0.15,446.24,341.24,105.0
ORD-2026-1516,2026-03-09,CUST-151,Ergonomic Chair,Furniture,East,1,329.27,0.0,329.27,214.03,115.24
ORD-2026-1517,2026-05-26,CUST-214,Ergonomic Chair,Furniture,West,2,152.61,0.1,274.7,198.39,76.31
ORD-2026-1518,2026-06-27,CUST-278,Bookshelf,Furniture,North,3,365.46,0.15,931.92,712.65,219.27
ORD-2026-1519,2026-01-28,CUST-137,Bookshelf,Furniture,North,2,97.79,0.15,166.25,127.13,39.12
ORD-2026-1520,2026-04-17,CUST-164,Bookshelf,Furniture,East,2,173.36,0.1,312.04,225.36,86.68
ORD-2026-1521,2026-03-10,CUST-202,Desk Organizer,Office Supplies,East,9,46.51,0.0,418.6,272.09,146.51
ORD-2026-1522,2026-06-24,CUST-264,Ergonomic Chair,Furniture,East,3,365.07,0.15,930.92,711.88,219.04
ORD-2026-1523,2026-06-01,CUST-284,Smartwatch,Electronics,West,5,762.72,0.35,2478.83,2745.78,-266.95
ORD-2026-1524,2026-05-31,CUST-281,Desk Organizer,Office Supplies,South,11,47.81,0.0,525.94,341.86,184.08
ORD-2026-1525,2026-03-26,CUST-252,Ergonomic Chair,Furniture,North,3,296.28,0.0,888.84,577.75,311.09
ORD-2026-1526,2026-03-16,CUST-116,Wireless Headphones,Electronics,North,3,282.84,0.05,806.1,610.94,195.16
ORD-2026-1527,2026-02-19,CUST-205,Laptop,Electronics,South,1,470.56,0.0,470.56,338.8,131.76
ORD-2026-1528,2026-01-11,CUST-106,Ergonomic Chair,Furniture,South,2,319.85,0.0,639.69,415.8,223.89
ORD-2026-1529,2026-06-05,CUST-224,Standing Desk,Furniture,North,1,146.79,0.1,132.11,95.41,36.7
ORD-2026-1530,2026-05-27,CUST-103,Wireless Headphones,Electronics,South,5,206.2,0.25,773.24,742.31,30.93
ORD-2026-1531,2026-06-29,CUST-288,Bookshelf,Furniture,East,3,159.52,0.1,430.7,311.06,119.64
ORD-2026-1532,2026-06-29,CUST-131,Ergonomic Chair,Furniture,North,3,189.32,0.1,511.17,369.18,141.99
ORD-2026-1533,2026-04-10,CUST-286,Pen Set,Office Supplies,North,4,53.94,0.0,215.75,140.24,75.51
ORD-2026-1534,2026-05-19,CUST-231,Smartphone,Electronics,North,2,739.36,0.25,1109.03,1064.67,44.36
ORD-2026-1535,2026-06-20,CUST-280,Laptop,Electronics,South,4,536.34,0.35,1394.48,1544.66,-150.18
ORD-2026-1536,2026-06-02,CUST-169,Smartphone,Electronics,North,2,697.09,0.15,1185.05,1003.81,181.24
ORD-2026-1537,2026-02-14,CUST-129,Desk Lamp,Furniture,South,3,271.02,0.15,691.11,528.5,162.61
ORD-2026-1538,2026-03-23,CUST-236,Ergonomic Chair,Furniture,North,2,370.79,0.0,741.58,482.03,259.55
ORD-2026-1539,2026-01-24,CUST-279,Desk Organizer,Office Supplies,West,6,24.02,0.0,144.1,93.67,50.43
ORD-2026-1540,2026-06-21,CUST-265,Smartwatch,Electronics,North,3,516.25,0.25,1161.56,1115.09,46.47
ORD-2026-1541,2026-04-20,CUST-295,Smartphone,Electronics,West,3,252.16,0.35,491.71,544.67,-52.96
ORD-2026-1542,2026-02-11,CUST-284,Smartphone,Electronics,North,2,324.54,0.05,616.63,467.34,149.29
ORD-2026-1543,2026-05-01,CUST-278,Wireless Headphones,Electronics,West,4,477.97,0.25,1433.91,1376.55,57.36
ORD-2026-1544,2026-04-22,CUST-141,Ergonomic Chair,Furniture,North,1,383.26,0.1,344.93,249.12,95.81
ORD-2026-1545,2026-03-06,CUST-230,Wireless Headphones,Electronics,North,5,683.22,0.0,3416.09,2459.58,956.51
ORD-2026-1546,2026-01-21,CUST-176,Smartwatch,Electronics,North,4,628.41,0.0,2513.63,1809.81,703.82
ORD-2026-1547,2026-05-01,CUST-278,Binder Clip Pack,Office Supplies,South,5,51.96,0.0,259.79,168.86,90.93
ORD-2026-1548,2026-04-04,CUST-159,Smartphone,Electronics,East,3,464.41,0.35,905.61,1003.13,-97.52
ORD-2026-1549,2026-05-20,CUST-251,Smartphone,Electronics,North,2,187.29,0.15,318.4,269.7,48.7
ORD-2026-1550,2026-04-04,CUST-212,Desk Lamp,Furniture,North,2,430.01,0.0,860.02,559.01,301.01
ORD-2026-1551,2026-06-03,CUST-122,Smartwatch,Electronics,West,1,645.49,0.15,548.67,464.75,83.92
ORD-2026-1552,2026-04-10,CUST-127,Binder Clip Pack,Office Supplies,East,14,12.35,0.0,172.88,112.37,60.51
ORD-2026-1553,2026-04-11,CUST-236,Smartwatch,Electronics,North,3,159.35,0.35,310.74,344.2,-33.46
ORD-2026-1554,2026-06-07,CUST-166,Desk Lamp,Furniture,East,1,88.22,0.0,88.22,57.34,30.88
ORD-2026-1555,2026-03-14,CUST-124,Pen Set,Office Supplies,East,14,25.77,0.0,360.75,234.49,126.26
ORD-2026-1556,2026-01-25,CUST-162,Laptop,Electronics,East,5,692.04,0.0,3460.18,2491.33,968.85
ORD-2026-1557,2026-01-06,CUST-152,Notebook,Office Supplies,North,12,27.5,0.05,313.46,214.47,98.99
ORD-2026-1558,2026-05-16,CUST-270,Standing Desk,Furniture,West,1,163.12,0.1,146.81,106.03,40.78
ORD-2026-1559,2026-04-22,CUST-191,Binder Clip Pack,Office Supplies,North,13,19.74,0.0,256.6,166.79,89.81
ORD-2026-1560,2026-05-07,CUST-136,Ergonomic Chair,Furniture,West,1,377.54,0.0,377.54,245.4,132.14
ORD-2026-1561,2026-02-08,CUST-186,Standing Desk,Furniture,East,2,250.07,0.0,500.14,325.09,175.05
ORD-2026-1562,2026-01-25,CUST-282,Standing Desk,Furniture,North,1,329.92,0.0,329.92,214.45,115.47
ORD-2026-1563,2026-01-03,CUST-250,Notebook,Office Supplies,South,10,16.38,0.0,163.79,106.46,57.33
ORD-2026-1564,2026-03-05,CUST-186,Wireless Headphones,Electronics,South,5,484.71,0.0,2423.56,1744.96,678.6
ORD-2026-1565,2026-04-17,CUST-187,Smartphone,Electronics,South,5,486.08,0.15,2065.83,1749.88,315.95
ORD-2026-1566,2026-03-12,CUST-236,Desk Lamp,Furniture,North,3,255.02,0.0,765.06,497.29,267.77
ORD-2026-1567,2026-03-20,CUST-186,Ergonomic Chair,Furniture,East,1,351.96,0.0,351.96,228.77,123.19
ORD-2026-1568,2026-06-12,CUST-157,Laptop,Electronics,South,1,516.14,0.15,438.72,371.62,67.1
ORD-2026-1569,2026-03-04,CUST-165,Laptop,Electronics,West,5,344.06,0.0,1720.31,1238.62,481.69
ORD-2026-1570,2026-04-03,CUST-215,Binder Clip Pack,Office Supplies,East,4,13.05,0.0,52.18,33.92,18.26
ORD-2026-1571,2026-05-22,CUST-225,Ergonomic Chair,Furniture,North,1,317.57,0.0,317.57,206.42,111.15
ORD-2026-1572,2026-03-13,CUST-115,Ergonomic Chair,Furniture,South,3,311.98,0.0,935.93,608.35,327.58
ORD-2026-1573,2026-04-22,CUST-203,Smartphone,Electronics,East,2,241.6,0.15,410.71,347.9,62.81
ORD-2026-1574,2026-06-05,CUST-195,Laptop,Electronics,South,5,512.7,0.25,1922.61,1845.71,76.9
ORD-2026-1575,2026-06-20,CUST-287,Binder Clip Pack,Office Supplies,North,10,18.59,0.0,185.91,120.84,65.07
ORD-2026-1576,2026-01-27,CUST-253,Smartphone,Electronics,West,1,161.09,0.0,161.09,115.98,45.11
ORD-2026-1577,2026-06-16,CUST-119,Desk Organizer,Office Supplies,South,6,37.87,0.0,227.22,147.69,79.53
ORD-2026-1578,2026-03-30,CUST-288,Binder Clip Pack,Office Supplies,East,11,56.59,0.0,622.46,404.6,217.86
ORD-2026-1579,2026-02-16,CUST-110,Smartwatch,Electronics,East,1,405.79,0.0,405.79,292.17,113.62
ORD-2026-1580,2026-03-24,CUST-173,Smartphone,Electronics,North,5,317.56,0.05,1508.43,1143.23,365.2
ORD-2026-1581,2026-06-26,CUST-202,Notebook,Office Supplies,East,9,25.63,0.05,219.14,149.94,69.2
ORD-2026-1582,2026-03-30,CUST-188,Binder Clip Pack,Office Supplies,North,11,29.3,0.0,322.27,209.48,112.79
ORD-2026-1583,2026-03-01,CUST-221,Smartwatch,Electronics,South,2,254.57,0.1,458.24,366.59,91.65
ORD-2026-1584,2026-04-25,CUST-217,Standing Desk,Furniture,East,3,215.78,0.0,647.33,420.76,226.57
ORD-2026-1585,2026-02-13,CUST-161,Smartphone,Electronics,North,3,474.26,0.0,1422.78,1024.4,398.38
ORD-2026-1586,2026-01-14,CUST-282,Desk Organizer,Office Supplies,West,13,49.75,0.05,614.45,420.41,194.04
ORD-2026-1587,2026-01-24,CUST-243,Wireless Headphones,Electronics,West,3,451.34,0.05,1286.32,974.89,311.43
ORD-2026-1588,2026-01-24,CUST-290,Desk Lamp,Furniture,West,3,110.49,0.15,281.75,215.46,66.29
ORD-2026-1589,2026-01-28,CUST-245,Binder Clip Pack,Office Supplies,West,10,48.23,0.05,458.21,313.51,144.7
ORD-2026-1590,2026-01-25,CUST-226,Notebook,Office Supplies,South,9,12.69,0.0,114.2,74.23,39.97
ORD-2026-1591,2026-04-26,CUST-189,Laptop,Electronics,North,5,239.2,0.15,1016.58,861.11,155.47
ORD-2026-1592,2026-02-02,CUST-158,Laptop,Electronics,East,3,751.46,0.1,2028.94,1623.15,405.79
ORD-2026-1593,2026-03-04,CUST-134,Notebook,Office Supplies,East,9,47.1,0.0,423.89,275.53,148.36
ORD-2026-1594,2026-06-11,CUST-298,Pen Set,Office Supplies,South,2,52.98,0.0,105.97,68.88,37.09
ORD-2026-1595,2026-03-27,CUST-264,Smartphone,Electronics,West,1,691.32,0.0,691.32,497.75,193.57
ORD-2026-1596,2026-05-01,CUST-289,Bookshelf,Furniture,South,3,373.43,0.1,1008.27,728.2,280.07
ORD-2026-1597,2026-02-01,CUST-223,Standing Desk,Furniture,East,3,337.9,0.0,1013.7,658.91,354.79
ORD-2026-1598,2026-02-04,CUST-169,Bookshelf,Furniture,East,2,193.33,0.0,386.66,251.33,135.33
ORD-2026-1599,2026-01-08,CUST-204,Laptop,Electronics,East,3,366.45,0.05,1044.37,791.52,252.85
ORD-2026-1600,2026-01-31,CUST-100,Smartwatch,Electronics,South,4,261.4,0.0,1045.61,752.84,292.77
ORD-2026-1601,2026-02-20,CUST-298,Wireless Headphones,Electronics,South,2,425.27,0.0,850.55,612.4,238.15
ORD-2026-1602,2026-02-01,CUST-229,Binder Clip Pack,Office Supplies,North,9,30.79,0.0,277.14,180.14,97.0
ORD-2026-1603,2026-01-16,CUST-121,Laptop,Electronics,West,4,574.05,0.0,2296.2,1653.26,642.94
ORD-2026-1604,2026-01-22,CUST-285,Smartwatch,Electronics,West,3,688.84,0.0,2066.51,1487.89,578.62
ORD-2026-1605,2026-03-24,CUST-168,Smartwatch,Electronics,South,1,406.68,0.1,366.01,292.81,73.2
ORD-2026-1606,2026-02-07,CUST-284,Smartwatch,Electronics,South,1,193.79,0.0,193.79,139.53,54.26
ORD-2026-1607,2026-03-07,CUST-265,Wireless Headphones,Electronics,West,2,825.1,0.0,1650.21,1188.15,462.06
ORD-2026-1608,2026-04-01,CUST-231,Ergonomic Chair,Furniture,East,1,423.66,0.1,381.29,275.38,105.91
ORD-2026-1609,2026-05-05,CUST-204,Standing Desk,Furniture,North,1,355.29,0.1,319.76,230.94,88.82
ORD-2026-1610,2026-01-08,CUST-155,Desk Lamp,Furniture,West,3,166.11,0.1,448.5,323.91,124.59
ORD-2026-1611,2026-05-24,CUST-288,Desk Lamp,Furniture,West,1,206.26,0.1,185.63,134.07,51.56
ORD-2026-1612,2026-04-24,CUST-157,Bookshelf,Furniture,East,2,328.49,0.1,591.27,427.03,164.24
ORD-2026-1613,2026-01-15,CUST-148,Wireless Headphones,Electronics,South,2,939.52,0.0,1879.03,1352.9,526.13
ORD-2026-1614,2026-06-07,CUST-175,Binder Clip Pack,Office Supplies,North,10,36.73,0.0,367.33,238.76,128.57
ORD-2026-1615,2026-06-15,CUST-171,Desk Organizer,Office Supplies,West,9,26.87,0.0,241.8,157.17,84.63
ORD-2026-1616,2026-01-11,CUST-284,Smartphone,Electronics,North,3,580.07,0.0,1740.2,1252.94,487.26
ORD-2026-1617,2026-02-19,CUST-256,Wireless Headphones,Electronics,South,3,500.92,0.1,1352.48,1081.98,270.5
ORD-2026-1618,2026-05-26,CUST-116,Standing Desk,Furniture,North,2,432.76,0.0,865.52,562.59,302.93
ORD-2026-1619,2026-05-15,CUST-246,Wireless Headphones,Electronics,North,3,636.75,0.25,1432.69,1375.39,57.3
ORD-2026-1620,2026-02-03,CUST-297,Laptop,Electronics,West,4,302.1,0.05,1147.99,870.06,277.93
ORD-2026-1621,2026-02-07,CUST-153,Wireless Headphones,Electronics,South,4,740.3,0.0,2961.22,2132.08,829.14
ORD-2026-1622,2026-03-08,CUST-286,Smartwatch,Electronics,North,3,819.14,0.0,2457.41,1769.34,688.07
ORD-2026-1623,2026-03-29,CUST-295,Desk Organizer,Office Supplies,East,3,35.19,0.0,105.56,68.61,36.95
ORD-2026-1624,2026-04-22,CUST-180,Desk Organizer,Office Supplies,North,11,44.56,0.0,490.19,318.62,171.57
ORD-2026-1625,2026-03-08,CUST-157,Standing Desk,Furniture,East,1,232.15,0.0,232.15,150.9,81.25
ORD-2026-1626,2026-03-25,CUST-178,Laptop,Electronics,North,2,298.77,0.0,597.54,430.23,167.31
ORD-2026-1627,2026-05-15,CUST-284,Pen Set,Office Supplies,East,8,44.98,0.0,359.84,233.9,125.94
ORD-2026-1628,2026-01-07,CUST-177,Standing Desk,Furniture,East,3,120.21,0.1,324.58,234.42,90.16
ORD-2026-1629,2026-02-15,CUST-268,Bookshelf,Furniture,East,2,151.05,0.0,302.09,196.36,105.73
ORD-2026-1630,2026-05-09,CUST-100,Binder Clip Pack,Office Supplies,West,12,44.83,0.0,537.94,349.66,188.28
ORD-2026-1631,2026-06-11,CUST-257,Desk Lamp,Furniture,East,3,211.7,0.15,539.84,412.82,127.02
ORD-2026-1632,2026-04-03,CUST-269,Pen Set,Office Supplies,North,4,31.3,0.0,125.2,81.38,43.82
ORD-2026-1633,2026-04-06,CUST-127,Desk Lamp,Furniture,East,3,337.55,0.1,911.38,658.22,253.16
ORD-2026-1634,2026-01-20,CUST-112,Laptop,Electronics,South,4,528.01,0.0,2112.05,1520.68,591.37
ORD-2026-1635,2026-03-22,CUST-173,Wireless Headphones,Electronics,South,2,207.82,0.0,415.64,299.26,116.38
ORD-2026-1636,2026-04-06,CUST-209,Desk Lamp,Furniture,North,1,223.12,0.1,200.81,145.03,55.78
ORD-2026-1637,2026-02-13,CUST-236,Smartphone,Electronics,North,1,829.14,0.0,829.14,596.98,232.16
ORD-2026-1638,2026-02-18,CUST-248,Smartphone,Electronics,North,2,922.67,0.05,1753.06,1328.64,424.42
ORD-2026-1639,2026-03-09,CUST-200,Ergonomic Chair,Furniture,East,2,277.79,0.1,500.01,361.12,138.89
ORD-2026-1640,2026-01-04,CUST-247,Ergonomic Chair,Furniture,South,3,361.13,0.0,1083.4,704.21,379.19
ORD-2026-1641,2026-02-27,CUST-118,Bookshelf,Furniture,West,3,98.35,0.0,295.06,191.79,103.27
ORD-2026-1642,2026-02-08,CUST-280,Laptop,Electronics,South,4,423.71,0.05,1610.08,1220.27,389.81
ORD-2026-1643,2026-02-28,CUST-283,Smartphone,Electronics,West,1,605.16,0.0,605.16,435.72,169.44
ORD-2026-1644,2026-01-22,CUST-217,Wireless Headphones,Electronics,East,4,816.35,0.05,3102.13,2351.09,751.04
ORD-2026-1645,2026-06-10,CUST-148,Standing Desk,Furniture,South,2,95.2,0.0,190.39,123.75,66.64
ORD-2026-1646,2026-04-17,CUST-233,Laptop,Electronics,East,5,418.43,0.25,1569.11,1506.35,62.76
ORD-2026-1647,2026-05-03,CUST-298,Desk Lamp,Furniture,East,2,161.08,0.0,322.15,209.4,112.75
ORD-2026-1648,2026-05-23,CUST-101,Ergonomic Chair,Furniture,South,1,159.93,0.0,159.93,103.95,55.98
ORD-2026-1649,2026-03-31,CUST-225,Standing Desk,Furniture,North,1,435.98,0.1,392.38,283.39,108.99
ORD-2026-1650,2026-01-16,CUST-186,Standing Desk,Furniture,South,2,238.64,0.0,477.29,310.24,167.05
ORD-2026-1651,2026-04-07,CUST-286,Wireless Headphones,Electronics,South,2,213.77,0.15,363.41,307.83,55.58
ORD-2026-1652,2026-04-16,CUST-182,Binder Clip Pack,Office Supplies,East,5,48.49,0.0,242.44,157.59,84.85
ORD-2026-1653,2026-05-15,CUST-111,Smartphone,Electronics,South,4,449.2,0.15,1527.27,1293.69,233.58
ORD-2026-1654,2026-03-19,CUST-118,Pen Set,Office Supplies,East,8,29.68,0.0,237.45,154.34,83.11
ORD-2026-1655,2026-01-23,CUST-242,Wireless Headphones,Electronics,West,3,217.41,0.05,619.62,469.61,150.01
ORD-2026-1656,2026-02-21,CUST-192,Standing Desk,Furniture,East,1,371.94,0.1,334.75,241.76,92.99
ORD-2026-1657,2026-03-07,CUST-205,Laptop,Electronics,North,3,407.65,0.05,1161.81,880.53,281.28
ORD-2026-1658,2026-04-27,CUST-207,Bookshelf,Furniture,South,2,178.08,0.15,302.74,231.5,71.24
ORD-2026-1659,2026-04-13,CUST-214,Laptop,Electronics,North,1,599.31,0.35,389.55,431.5,-41.95
ORD-2026-1660,2026-03-06,CUST-220,Bookshelf,Furniture,East,2,141.51,0.1,254.73,183.97,70.76
ORD-2026-1661,2026-06-27,CUST-235,Notebook,Office Supplies,North,11,16.07,0.0,176.78,114.91,61.87
ORD-2026-1662,2026-04-20,CUST-238,Wireless Headphones,Electronics,East,1,518.22,0.25,388.67,373.12,15.55
ORD-2026-1663,2026-02-12,CUST-113,Smartwatch,Electronics,North,4,794.14,0.0,3176.56,2287.12,889.44
ORD-2026-1664,2026-01-19,CUST-119,Pen Set,Office Supplies,North,3,37.91,0.0,113.73,73.92,39.81
ORD-2026-1665,2026-01-28,CUST-143,Binder Clip Pack,Office Supplies,North,7,46.23,0.0,323.64,210.37,113.27
ORD-2026-1666,2026-02-14,CUST-137,Laptop,Electronics,West,1,159.6,0.05,151.62,114.91,36.71
ORD-2026-1667,2026-01-29,CUST-225,Standing Desk,Furniture,East,2,204.79,0.1,368.62,266.23,102.39
ORD-2026-1668,2026-02-03,CUST-147,Ergonomic Chair,Furniture,South,1,107.71,0.0,107.71,70.01,37.7
ORD-2026-1669,2026-02-21,CUST-174,Laptop,Electronics,South,2,765.0,0.0,1530.0,1101.6,428.4
ORD-2026-1670,2026-02-01,CUST-298,Notebook,Office Supplies,North,14,51.71,0.0,723.91,470.54,253.37
ORD-2026-1671,2026-06-11,CUST-134,Ergonomic Chair,Furniture,North,1,117.21,0.0,117.21,76.19,41.02
ORD-2026-1672,2026-01-15,CUST-129,Notebook,Office Supplies,East,9,26.62,0.0,239.59,155.73,83.86
ORD-2026-1673,2026-04-05,CUST-263,Laptop,Electronics,South,2,774.58,0.35,1006.95,1115.4,-108.45
ORD-2026-1674,2026-03-15,CUST-193,Ergonomic Chair,Furniture,East,3,185.53,0.1,500.92,361.78,139.14
ORD-2026-1675,2026-06-26,CUST-235,Bookshelf,Furniture,North,2,142.81,0.0,285.62,185.65,99.97
ORD-2026-1676,2026-01-21,CUST-102,Smartwatch,Electronics,East,5,587.13,0.0,2935.63,2113.65,821.98
ORD-2026-1677,2026-03-13,CUST-255,Binder Clip Pack,Office Supplies,North,3,47.59,0.0,142.77,92.8,49.97
ORD-2026-1678,2026-06-24,CUST-187,Ergonomic Chair,Furniture,East,1,109.49,0.0,109.49,71.17,38.32
ORD-2026-1679,2026-06-05,CUST-173,Wireless Headphones,Electronics,East,5,625.72,0.25,2346.47,2252.61,93.86
ORD-2026-1680,2026-05-28,CUST-106,Ergonomic Chair,Furniture,North,2,194.59,0.0,389.17,252.96,136.21
ORD-2026-1681,2026-02-16,CUST-164,Desk Organizer,Office Supplies,North,5,41.27,0.0,206.37,134.14,72.23
ORD-2026-1682,2026-01-31,CUST-267,Smartwatch,Electronics,East,5,182.27,0.0,911.34,656.16,255.18
ORD-2026-1683,2026-05-01,CUST-258,Wireless Headphones,Electronics,North,4,627.5,0.35,1631.51,1807.21,-175.7
ORD-2026-1684,2026-06-17,CUST-111,Smartphone,Electronics,North,1,373.68,0.15,317.63,269.05,48.58
ORD-2026-1685,2026-04-11,CUST-176,Desk Lamp,Furniture,South,1,386.94,0.15,328.9,251.51,77.39
ORD-2026-1686,2026-04-13,CUST-280,Ergonomic Chair,Furniture,East,2,214.46,0.0,428.92,278.8,150.12
ORD-2026-1687,2026-02-20,CUST-220,Smartwatch,Electronics,East,3,888.93,0.0,2666.8,1920.1,746.7
ORD-2026-1688,2026-05-19,CUST-103,Wireless Headphones,Electronics,North,3,377.02,0.15,961.4,814.36,147.04
ORD-2026-1689,2026-02-03,CUST-200,Desk Organizer,Office Supplies,East,13,58.83,0.0,764.8,497.12,267.68
